hour,minute,operation_id,train_type,destination,platform,departure_dt,time_iso,stop_stations
9,1,0002003f,特急,新宿,３,09:01,2025-09-06T09:01:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-09-06T08:39:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-09-06T08:46:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T09:01:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T09:43:00+09:00""}]"
9,10,00020014,特急,新宿,３,09:10,2025-09-06T09:10:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T09:07:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T09:10:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T09:53:00+09:00""}]"
9,18,00020089,急行,新宿,３,09:18,2025-09-06T09:18:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T09:15:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T09:18:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T10:04:00+09:00""}]"
9,23,00020221,京王ライナー,新宿,３,09:23,2025-09-06T09:23:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T09:20:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T09:23:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T10:06:00+09:00""}]"
9,30,00020040,特急,新宿,３,09:30,2025-09-06T09:30:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-09-06T09:15:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-09-06T09:18:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T09:30:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T10:13:00+09:00""}]"
9,40,00020015,特急,新宿,３,09:40,2025-09-06T09:40:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T09:38:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T09:40:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T10:23:00+09:00""}]"
9,52,00020016,特急,新宿,３,09:52,2025-09-06T09:52:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T09:49:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T09:52:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T10:33:00+09:00""}]"
10,1,00020017,特急,新宿,３,10:01,2025-09-06T10:01:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T09:59:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T10:01:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T10:42:00+09:00""}]"
10,12,00020018,特急,新宿,３,10:12,2025-09-06T10:12:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T10:10:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T10:12:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T10:53:00+09:00""}]"
10,20,00020019,特急,新宿,３,10:20,2025-09-06T10:20:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T10:18:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T10:20:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T11:04:00+09:00""}]"
10,23,00020222,京王ライナー,新宿,３,10:23,2025-09-06T10:23:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T10:20:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T10:23:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T11:06:00+09:00""}]"
10,32,0002001a,特急,新宿,３,10:32,2025-09-06T10:32:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T10:30:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T10:32:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T11:14:00+09:00""}]"
10,42,00020041,特急,新宿,３,10:42,2025-09-06T10:42:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-09-06T10:29:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-09-06T10:32:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T10:42:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T11:23:00+09:00""}]"
10,53,0002001b,特急,新宿,３,10:53,2025-09-06T10:53:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T10:50:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T10:53:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T11:33:00+09:00""}]"
11,4,00020042,特急,新宿,３,11:04,2025-09-06T11:04:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-09-06T10:48:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-09-06T10:51:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T11:04:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T11:43:00+09:00""}]"
11,13,0002001c,特急,新宿,３,11:13,2025-09-06T11:13:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T11:09:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T11:13:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T11:53:00+09:00""}]"
11,23,00020043,特急,新宿,３,11:23,2025-09-06T11:23:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-09-06T11:10:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-09-06T11:13:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T11:23:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T12:03:00+09:00""}]"
11,33,0002001d,特急,新宿,３,11:33,2025-09-06T11:33:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T11:29:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T11:33:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T12:13:00+09:00""}]"
11,43,0002001e,特急,新宿,３,11:43,2025-09-06T11:43:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T11:40:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T11:43:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T12:23:00+09:00""}]"
11,53,0002001f,特急,新宿,３,11:53,2025-09-06T11:53:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T11:51:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T11:53:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T12:33:00+09:00""}]"
12,3,00020044,特急,新宿,３,12:03,2025-09-06T12:03:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-09-06T11:50:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-09-06T11:53:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T12:03:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T12:43:00+09:00""}]"
12,13,00020020,特急,新宿,３,12:13,2025-09-06T12:13:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T12:11:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T12:13:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T12:53:00+09:00""}]"
12,23,00020045,特急,新宿,３,12:23,2025-09-06T12:23:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-09-06T12:09:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-09-06T12:12:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T12:23:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T13:03:00+09:00""}]"
12,33,00020021,特急,新宿,３,12:33,2025-09-06T12:33:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T12:29:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T12:33:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T13:13:00+09:00""}]"
12,43,00020046,特急,新宿,３,12:43,2025-09-06T12:43:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-09-06T12:28:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-09-06T12:32:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T12:43:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T13:23:00+09:00""}]"
12,53,00020022,特急,新宿,３,12:53,2025-09-06T12:53:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T12:51:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T12:53:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T13:33:00+09:00""}]"
13,3,00020047,特急,新宿,３,13:03,2025-09-06T13:03:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-09-06T12:47:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-09-06T12:50:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T13:03:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T13:43:00+09:00""}]"
13,13,00020023,特急,新宿,３,13:13,2025-09-06T13:13:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T13:11:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T13:13:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T13:53:00+09:00""}]"
